Brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,paintQuality%,previousOwners,hasDamage,brand_encoded,model_delta_encoded,transmission_encoded,fuelType_encoded,car_age,efficiency_ratio,mileage_per_year,brand_popularity,owners_flag,previousOwners_sq,engine_tax_ratio
Toyota,Aygo,0.5714285714285694,Manual,0.08024173449453402,Petrol,0.0,0.6645833871926787,0.0,0.2530030004028506,0.375,0.0,0.1514357428353864,0.16633848330637252,0.0,0.0,0.42857142857142855,0.8804917459054354,0.3293806134170586,0.09901189755999196,0.0,0.027777777777777776,0.2610035149651253
Ford,Fiesta,0.6071428571428612,Manual,0.1434400725698841,Petrol,0.0,0.6645833871926787,0.0,0.41435136255958344,0.5,0.0,0.1588476258139253,0.1864010523001791,0.0,0.0,0.39285714285714285,0.8804917459054354,0.3505297909347738,1.0,0.0,0.1111111111111111,0.2610035149651253
Volkswagen,Golf,0.8214285714285694,Semi-Auto,0.0192165027022968,Petrol,0.25862068965517243,0.33389095203053093,0.1923076923076923,0.45468845309876665,0.25,0.0,0.463296748877857,0.2070455123168875,1.0,0.0,0.17857142857142855,0.22944968726237067,0.33100817493079243,0.5471869328493648,0.0,0.0,0.0026715957383673873
Audi,Q3,0.7142857142857224,Manual,0.0975699615169087,Diesel,0.25,0.54293581282946,0.1923076923076923,0.34981201769689035,0.625,0.0,0.8945243971923289,0.20972261098831188,0.0,0.9589340753906317,0.2857142857142857,0.35243201851084716,0.35424664518585036,0.3062109296229079,1.0,0.25,0.002790347195215212
Škoda,Fabia,0.6785714285714306,Semi-Auto,0.03686079523466016,Petrol,0.034482758620689655,0.5984449001602491,0.038461538461538436,0.6160368152554995,0.5,0.0,0.2795306318130686,0.16759187134879627,1.0,0.0,0.3214285714285714,0.6634777263577472,0.3228767439661434,0.07632587215164349,0.0,0.1111111111111111,0.01416402244222316
Hyundai,i10,0.642857142857153,Manual,0.1363657472623754,Petrol,0.034482758620689655,0.5999846207333308,0.0,0.7451155049808857,0.375,0.0,0.16788249282321177,0.16177360140854818,0.0,0.0,0.3571428571428571,0.8044840711452513,0.35416840436100006,0.0,0.0,0.027777777777777776,0.011670694234921114
Mercedes-Benz,C-class,0.5357142857142918,Semi-Auto,0.06563178214174037,Diesel,0.23371943740358359,0.5600988852358653,0.21153846153846156,0.2530030004028506,0.5,0.0,1.0,0.20098710868057448,1.0,0.9589340753906317,0.46428571428571425,0.3437184469312291,0.32386098033710464,0.6471062714256908,0.0,0.1111111111111111,0.0032300479685008435
BMW,4 Series,0.7142857142857224,Automatic,0.12141523657967979,Diesel,0.05172413793103448,0.6645833871926787,0.1923076923076923,0.2530030004028506,0.5,0.0,0.8723071202050083,0.20800813840995164,0.7617071390650407,0.9589340753906317,0.2857142857142857,0.42399800788142955,0.36543570574547163,0.31528533978624723,0.0,0.1111111111111111,0.016094341054327964
Opel,Corsa,0.7142857142857224,Manual,0.06274942027684295,Petrol,0.05172413793103448,0.54293581282946,0.07692307692307687,0.4708232893144399,0.5,0.0,0.0,0.19105562556318517,0.0,0.0,0.2857142857142857,0.5174010536480286,0.3379075950541883,0.47166767493446266,0.0,0.1111111111111111,0.011027254697552846
Mercedes-Benz,Gla-class,0.75,Automatic,0.09040894863451589,Diesel,0.25,0.6468677210232779,0.21153846153846156,0.3901491082360735,0.75,0.0,1.0,0.1695146586342147,0.7617071390650407,0.9589340753906317,0.25,0.3923342761072052,0.3614925860851299,0.6471062714256908,1.0,0.4444444444444444,0.0029696618950554275
Hyundai,i20,0.8214285714285694,Manual,0.04392273660289969,Petrol,0.25,0.4354607714017619,0.038461538461538436,0.7693177593043955,0.25,0.0,0.16788249282321177,0.17098434048603417,0.0,0.0,0.17857142857142855,0.5036701772778059,0.35999080844899534,0.0,0.0,0.0,0.001355829596493489
Ford,Ecosport,0.7857142857142918,Manual,0.020278700553252482,Petrol,0.25,0.5299443243052328,0.0,0.7289806687652124,0.25,0.0,0.1588476258139253,0.20784177251434968,0.0,0.0,0.21428571428571427,0.7220738276870589,0.32432343826294374,1.0,0.0,0.0,0.0009972001968130584
Opel,Astra,0.7142857142857224,Manual,0.0823253322765705,Diesel,0.034482758620689655,0.7437133627493355,0.11538461538461542,0.7451155049808857,0.5,0.0,0.0,0.21009879375613122,0.0,0.9589340753906317,0.2857142857142857,0.596312234715453,0.34709331693402284,0.47166767493446266,0.0,0.1111111111111111,0.019150678856827242
Hyundai,i20,0.75,Manual,0.1109322319883343,Petrol,0.25,0.54293581282946,0.038461538461538436,0.7209132506573758,0.25,0.0,0.16788249282321177,0.17098434048603417,0.0,0.0,0.25,0.6090505176131294,0.3735304143196355,0.0,0.0,0.0,0.001355829596493489
BMW,1 Series,0.7142857142857224,Manual,0.11981151644432333,Petrol,0.21551724137931033,0.506323436079365,0.09615384615384615,0.2772052547263606,0.75,0.0,0.8723071202050083,0.1427481159638404,0.0,0.0,0.2857142857142857,0.45202223025631777,0.36468318258656696,0.31528533978624723,1.0,0.4444444444444444,0.0023207134575384575
Ford,Focus,0.75,Manual,0.12861959324951466,Petrol,0.25186648597204975,0.46426180569551817,0.09615384615384615,0.7209132506573758,0.625,0.0,0.1588476258139253,0.21659839265967912,0.0,0.0,0.25,0.41902875481474566,0.3839048467685313,1.0,1.0,0.25,0.001873976727576415
Volkswagen,Golf,0.75,Manual,0.059894922275301146,Diesel,0.25,0.6834800977733728,0.11538461538461542,0.2691378366185239,0.75,0.0,0.463296748877857,0.2070455123168875,0.0,0.9589340753906317,0.25,0.5520177510030779,0.343594737981451,0.5471869328493648,1.0,0.4444444444444444,0.0020730883958543504
Toyota,Gt86,0.75,Manual,0.05762866138904453,Petrol,0.25,0.31617528586113014,0.1923076923076923,0.5030929617457864,0.75,0.0,0.1514357428353864,0.275449829904893,0.0,0.0,0.25,0.2190274558006354,0.3422654741003742,0.09901189755999196,1.0,0.4444444444444444,0.002790347195215212
Mercedes-Benz,C-class,0.8214285714285694,Semi-Auto,0.03556048161139817,Diesel,0.2520536301651793,0.43799760853316977,0.1923076923076923,0.5100932706204914,0.75,0.0,1.0,0.20098710868057448,1.0,0.9589340753906317,0.17857142857142855,0.2906962506375583,0.35018113155613073,0.6471062714256908,1.0,0.4444444444444444,0.0027613260497134262
BMW,1 Series,0.7142857142857224,Manual,0.2209913962581927,Diesel,0.0,0.815757071838232,0.09615384615384615,0.4788907074222766,0.5,0.0,0.8723071202050083,0.1427481159638404,0.0,0.9589340753906317,0.2857142857142857,0.6947444207429531,0.4121604207258794,0.31528533978624723,0.0,0.1111111111111111,0.3919032458484826
Ford,Focus,0.6071428571428612,Manual,0.13694779240802601,Petrol,0.034482758620689655,0.5842723672247284,0.0,0.36594685391256365,0.75,0.0,0.1588476258139253,0.21659839265967912,0.0,0.0,0.39285714285714285,0.7859968473190354,0.34862578385921505,1.0,1.0,0.4444444444444444,0.011670694234921114
Toyota,Aygo,0.7857142857142918,Automatic,0.030507834389580147,Petrol,0.25,0.6834800977733728,0.0,0.5999019790398261,0.5,0.0,0.1514357428353864,0.16633848330637252,0.7617071390650407,0.0,0.21428571428571427,0.9027258396904707,0.33232323400625474,0.09901189755999196,0.0,0.1111111111111111,0.0009972001968130584
Mercedes-Benz,A-class,0.8214285714285694,Automatic,0.01997529404115802,Diesel,0.25,0.702376808354067,0.09615384615384615,0.6402390695790093,0.5,0.0,1.0,0.16607347756415897,0.7617071390650407,0.9589340753906317,0.17857142857142855,0.6058080456028119,0.3318983053885335,0.6471062714256908,0.0,0.1111111111111111,0.001893773696014135
Volkswagen,Up,0.8214285714285694,Manual,2.78638633556141e-05,Petrol,0.25,0.5299443243052328,0.0,0.2852726728341972,0.625,0.0,0.463296748877857,0.12368955961618104,0.0,0.0,0.17857142857142855,0.7220738276870589,0.30849817646564326,0.5471869328493648,1.0,0.25,0.0009972001968130584
Ford,Focus,0.8214285714285694,Manual,0.023071278858448473,Petrol,0.25,0.5984449001602491,0.0,0.7773851774122321,0.375,0.0,0.1588476258139253,0.21659839265967912,0.0,0.0,0.17857142857142855,0.8026724176578119,0.3355301739160657,1.0,0.0,0.027777777777777776,0.0009972001968130584
BMW,1 Series,0.75,Manual,0.03811466908566279,Petrol,0.25862068965517243,0.5181338801922989,0.09615384615384615,0.41435136255958344,0.75,0.0,0.8723071202050083,0.1427481159638404,0.0,0.0,0.25,0.46128643600008246,0.3308196404358564,0.31528533978624723,1.0,0.4444444444444444,0.0018047101033782668
Hyundai,Tucson,0.75,Manual,0.0933872860287493,Diesel,0.05172413793103448,0.6173416107409433,0.13461538461538458,0.43048619877525673,0.75,1.0,0.16788249282321177,0.23911139252776556,0.0,0.9589340753906317,0.25,0.4718585296135552,0.3632395148468729,0.0,1.0,0.4444444444444444,0.013560797875940406
Opel,Insignia,0.6071428571428612,Manual,0.18248044111591674,Petrol,0.4117742811507417,0.3516066181999317,0.15384615384615385,0.5100295151484164,0.75,0.0,0.0,0.21939485347832108,0.0,0.0,0.39285714285714285,0.27013499082040404,0.3619792564678192,0.47166767493446266,1.0,0.4444444444444444,0.0011689484694635517
Ford,Focus,0.642857142857153,Semi-Auto,0.2211895392864993,Petrol,0.28448275862068967,0.4094777943533076,0.11538461538461542,0.5434300522849697,0.625,0.0,0.1588476258139253,0.21659839265967912,1.0,0.0,0.3571428571428571,0.35052127607619565,0.3825986711945224,1.0,1.0,0.25,0.0017274215045961045
Mercedes-Benz,Glc-class,0.8214285714285694,Automatic,0.05119830092353225,Diesel,0.25,0.5559273013536873,0.21153846153846156,0.5595648885006429,0.625,0.0,1.0,0.2848482952423543,0.7617071390650407,0.9589340753906317,0.17857142857142855,0.34138114451649926,0.36852569948869607,0.6471062714256908,1.0,0.25,0.0029696618950554275
Mercedes-Benz,C-class,0.75,Semi-Auto,0.14124811531924245,Diesel,0.25,0.6137984775070631,0.21153846153846156,0.6563739057946827,0.625,0.0,1.0,0.20098710868057448,1.0,0.9589340753906317,0.25,0.3738058646196757,0.39131204263043334,0.6471062714256908,1.0,0.25,0.0029696618950554275
Mercedes-Benz,A-class,0.6071428571428612,Semi-Auto,0.20583035860792134,Petrol,0.25,0.4838835922647908,0.11538461538461542,0.7854525955200689,0.25,0.0,1.0,0.16607347756415897,1.0,0.0,0.39285714285714285,0.40523799125030596,0.36882714457648125,0.6471062714256908,0.0,0.0,0.0020730883958543504
Toyota,Aygo,0.75,Manual,0.026640949352784365,Petrol,0.0,0.702376808354067,0.0,0.32560976337338043,0.4832150504791435,0.0,0.1514357428353864,0.16633848330637252,0.0,0.0,0.25,0.9249599334755061,0.32408978805433913,0.09901189755999196,0.0,0.09669201736887013,0.2610035149651253
Toyota,Yaris,0.7142857142857224,Automatic,0.1043470722819575,Hybrid,0.0,0.9043354026852359,0.09615384615384615,0.7693177593043955,0.625,0.0,0.1514357428353864,0.19242508080648957,0.7617071390650407,1.0,0.2857142857142857,0.7642259638211885,0.3574267092685576,0.09901189755999196,1.0,0.25,0.3919032458484826
Audi,A4,0.8214285714285694,Automatic,0.00401239632320843,Diesel,0.25,0.33979617408699786,0.1923076923076923,0.29334009094203384,0.25,0.0,0.8945243971923289,0.18495031490607014,0.7617071390650407,0.9589340753906317,0.17857142857142855,0.23292376441628246,0.3131723912605773,0.3062109296229079,0.0,0.0,0.002790347195215212
Ford,Fiesta,0.75,Manual,0.06265963671714152,Diesel,0.0,0.8030359287861943,0.09615384615384615,0.4788907074222766,0.5,0.0,0.1588476258139253,0.1864010523001791,0.0,0.9589340753906317,0.25,0.6847658555507365,0.3452163672789942,1.0,0.0,0.1111111111111111,0.3919032458484826
Volkswagen,Golf,0.8214285714285694,Manual,0.0432385239582785,Petrol,0.25,0.4271934605227083,0.09615384615384615,0.6241042333633361,0.625,0.0,0.463296748877857,0.2070455123168875,0.0,0.0,0.17857142857142855,0.3899520517730943,0.3591881655044107,0.5471869328493648,1.0,0.25,0.001893773696014135
Opel,Insignia,0.7142857142857224,Manual,0.23631342511896317,Diesel,0.0,0.7661532065639097,0.11538461538461542,0.2530030004028506,0.5,0.0,0.0,0.21939485347832108,0.0,0.9589340753906317,0.2857142857142857,0.6128141011965338,0.4193500676629822,0.47166767493446266,0.0,0.1111111111111111,0.418083192025154
Ford,C-MAX,0.6785714285714306,Manual,0.14662584094687597,Diesel,0.05172413793103448,0.6137984775070631,0.11538461538461542,0.6160368152554995,0.25,0.0,0.1588476258139253,0.1837933877099594,0.0,0.9589340753906317,0.3214285714285714,0.5007751129828795,0.3657981662245194,1.0,0.0,0.0,0.012716283483144554
Opel,Grandland X,0.7857142857142918,Automatic,0.0435945622122669,Diesel,0.25,0.5700998342892079,0.09615384615384615,0.5676323066084796,0.25,0.0,0.0,0.2754050782956793,0.7617071390650407,0.9589340753906317,0.21428571428571427,0.5020489412726472,0.3425578395168406,0.47166767493446266,0.0,0.0,0.001893773696014135
Toyota,Yaris,0.7142857142857224,Automatic,0.03218895414536886,Hybrid,0.0,0.809851849781765,0.09615384615384615,0.36594685391256365,0.625,0.0,0.1514357428353864,0.19242508080648957,0.7617071390650407,1.0,0.2857142857142857,0.6901123178710706,0.32356752536008004,0.09901189755999196,1.0,0.25,0.3919032458484826
Opel,Mokka X,0.8214285714285694,Manual,0.04248310366285963,Petrol,0.25,0.3516066181999317,0.07692307692307687,0.6079693971476627,0.4959975124720071,0.0,0.0,0.2298096638299723,0.0,0.0,0.17857142857142855,0.3566009110955413,0.3583019895836928,0.47166767493446266,0.0,0.10758182425318268,0.00171445899617392
Volkswagen,Golf,0.75,Manual,0.18619562289666527,Diesel,0.0,0.7661532065639097,0.11538461538461542,0.3417445995890537,0.5,0.0,0.463296748877857,0.2070455123168875,0.0,0.9589340753906317,0.25,0.6128141011965338,0.41767577627178987,0.5471869328493648,0.0,0.1111111111111111,0.418083192025154
Mercedes-Benz,A-class,0.8571428571428612,Semi-Auto,0.003092888832473165,Petrol,0.25,0.276019775877155,0.1923076923076923,0.7047784144417025,0.75,0.0,1.0,0.16607347756415897,1.0,0.0,0.14285714285714285,0.19540373115403534,0.3157255948354324,0.6471062714256908,1.0,0.4444444444444444,0.002790347195215212
Škoda,Superb,0.75,Semi-Auto,0.04392273660289969,Petrol,0.25,0.5181338801922989,0.07692307692307687,0.2691378366185239,0.375,0.0,0.2795306318130686,0.25519473924627817,1.0,0.0,0.25,0.4965565907245581,0.33422633311468164,0.07632587215164349,0.0,0.027777777777777776,0.00171445899617392
Mercedes-Benz,A-class,0.6785714285714306,Semi-Auto,0.15555156517512436,Diesel,0.034482758620689655,0.702376808354067,0.09615384615384615,0.7209132506573758,0.5,0.0,1.0,0.16607347756415897,1.0,0.9589340753906317,0.3214285714285714,0.6058080456028119,0.3692883918794778,0.6471062714256908,0.0,0.1111111111111111,0.01790401475317622
Opel,Mokka X,0.75,Manual,0.039006312713042446,Petrol,0.25,0.4449091266921091,0.07692307692307687,0.7693177593043955,0.75,0.0,0.0,0.2298096638299723,0.0,0.0,0.25,0.4350157954266926,0.33134262950382104,0.47166767493446266,1.0,0.4444444444444444,0.00171445899617392
Opel,Mokka X,0.7857142857142918,Unknown,0.07159155291502449,Petrol,0.25,0.327985729974064,0.07692307692307687,0.7128458325495391,0.5,0.0,0.0,0.2298096638299723,0.38866304113396477,0.0,0.21428571428571427,0.33674904164461694,0.36445316424648994,0.47166767493446266,0.0,0.1111111111111111,0.00171445899617392
Volkswagen,Golf,0.75,Automatic,0.10206223548679715,Petrol,0.25,0.35869288466769195,0.1923076923076923,0.6805761601181926,0.5038220165849558,0.0,0.463296748877857,0.2070455123168875,0.7617071390650407,0.0,0.25,0.24404081130880004,0.36832776265394557,0.5471869328493648,1.0,0.11453442862800635,0.002790347195215212
Volkswagen,Golf,0.8571428571428612,Semi-Auto,4.3343787442066374e-05,Petrol,0.25862068965517243,0.276019775877155,0.1923076923076923,0.6725087420103559,0.5,0.0,0.463296748877857,0.2070455123168875,1.0,0.0,0.14285714285714285,0.19540373115403534,0.3085708138361939,0.5471869328493648,0.0,0.1111111111111111,0.0026715957383673873
Mercedes-Benz,A-class,0.8214285714285694,Semi-Auto,0.021668797736215897,Diesel,0.25,0.6834800977733728,0.09615384615384615,0.7693177593043955,0.625,0.0,1.0,0.16607347756415897,1.0,0.9589340753906317,0.17857142857142855,0.5909853164127883,0.3338849374730936,0.6471062714256908,1.0,0.25,0.001893773696014135
Ford,Focus,0.8214285714285694,Manual,0.033120845575373294,Petrol,0.2522876365948131,0.4423307409953697,0.09615384615384615,0.7854525955200689,0.75,0.0,0.1588476258139253,0.21659839265967912,0.0,0.0,0.17857142857142855,0.4018258542617096,0.3473192191564353,1.0,1.0,0.4444444444444444,0.001869550003818678
Ford,Fiesta,0.7857142857142918,Manual,0.027870055325248676,Petrol,0.25,0.5842723672247284,0.0,0.6563739057946827,0.25,0.0,0.1588476258139253,0.1864010523001791,0.0,0.0,0.21428571428571427,0.7859968473190354,0.33026033268261645,1.0,0.0,0.0,0.0009972001968130584
Audi,A3,0.8214285714285694,Semi-Auto,0.006275561224647753,Petrol,0.25,0.38703795053873324,0.09615384615384615,0.6967109963338658,0.375,0.0,0.8945243971923289,0.16282374168505936,1.0,0.0,0.17857142857142855,0.35845375224429427,0.31582728715420333,0.3062109296229079,0.0,0.027777777777777776,0.001893773696014135
Mercedes-Benz,E-class,0.8571428571428612,Semi-Auto,0.003092888832473165,Diesel,0.25,0.4271934605227083,0.1923076923076923,0.5756997247163163,0.75,0.0,1.0,0.21694471719952657,1.0,0.9589340753906317,0.14285714285714285,0.28434010629417655,0.3157255948354324,0.6471062714256908,1.0,0.4444444444444444,0.002790347195215212
Ford,Kuga,0.75,Manual,0.10273406419214917,Diesel,0.21551724137931033,0.5984449001602491,0.1923076923076923,0.6402390695790093,0.25,0.0,0.1588476258139253,0.24075175810004265,0.0,0.9589340753906317,0.25,0.3850883437576178,0.36872182038918283,1.0,0.0,0.0,0.0033596002105809753
Volkswagen,Golf,0.8214285714285694,Semi-Auto,0.013928835692989758,Petrol,0.25862068965517243,0.276019775877155,0.1923076923076923,0.7612503411965589,0.75,0.0,0.463296748877857,0.2070455123168875,1.0,0.0,0.17857142857142855,0.19540373115403534,0.32480526615426303,0.5471869328493648,1.0,0.4444444444444444,0.0026715957383673873
BMW,5 Series,0.7142857142857224,Automatic,0.10986411722636909,Diesel,0.05172413793103448,0.6645833871926787,0.1923076923076923,0.7128458325495391,0.25,0.0,0.8723071202050083,0.21113859412810343,0.7617071390650407,0.9589340753906317,0.2857142857142857,0.42399800788142955,0.36001550515498254,0.31528533978624723,0.0,0.0,0.016094341054327964
Ford,Focus,0.6071428571428612,Manual,0.16135034473790938,Petrol,0.05172413793103448,0.5559273013536873,0.0,0.41435136255958344,0.25,0.0,0.1588476258139253,0.21659839265967912,0.0,0.0,0.39285714285714285,0.7526457066414826,0.35578238079271735,1.0,0.0,0.0,0.007649197126369435
BMW,3 Series,0.7857142857142918,Automatic,0.12308706838101663,Petrol,0.25,0.49569403637772463,0.1923076923076923,0.5110538642318754,0.25,0.0,0.8723071202050083,0.18592006601561628,0.7617071390650407,0.0,0.21428571428571427,0.32463940127955304,0.4047257437254524,0.31528533978624723,0.0,0.0,0.002790347195215212
Ford,Fiesta,0.7142857142857224,Manual,0.09334703822612453,Petrol,0.034482758620689655,0.6303330992651704,0.0,0.6079693971476627,0.375,0.0,0.1588476258139253,0.1864010523001791,0.0,0.0,0.2857142857142857,0.8401924509200589,0.35226509771722875,1.0,0.0,0.027777777777777776,0.011670694234921114
Ford,Focus,0.8214285714285694,Automatic,0.015829770370806098,Diesel,0.25,0.6468677210232779,0.1923076923076923,0.32560976337338043,0.25,0.0,0.1588476258139253,0.21659839265967912,0.7617071390650407,0.9589340753906317,0.17857142857142855,0.4135757764196943,0.3270352334301678,1.0,0.0,0.0,0.002790347195215212
Ford,Fiesta,0.7857142857142918,Manual,0.014566608565351592,Petrol,0.25,0.6645833871926787,0.0,0.41435136255958344,0.5,0.0,0.1588476258139253,0.1864010523001791,0.0,0.0,0.21428571428571427,0.8804917459054354,0.3198562399740791,1.0,0.0,0.1111111111111111,0.0009972001968130584
