Brand,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,paintQuality%,previousOwners,hasDamage
Volkswagen,Tiguan,2017,18790.0,Manual,33255.0,Petrol,145.0,48.7,1.4,53.0,0,0.0
Ford,Fiesta,2016,8699.0,Manual,7973.0,Petrol,0.0,65.7,1.0,55.0,1,0.0
Škoda,Fabia,2017,8995.0,Manual,14232.0,Petrol,145.0,60.1,1.2,67.0,3,0.0
Audi,A7,2013,17500.0,Automatic,71100.0,Diesel,235.0,44.1,3.0,62.0,4,0.0
Mercedes-Benz,C-Class,2015,15990.0,Automatic,43120.0,Diesel,,,2.1,46.0,4,0.0
Audi,A1,2017,10599.0,Manual,33723.0,Petrol,0.0,67.3,1.0,96.0,2,0.0
Ford,Kuga,2019,16971.0,Manual,3653.0,Petrol,150.0,34.4,1.5,42.0,4,0.0
Opel,Zafira,2017,10795.0,Manual,38679.0,Petrol,205.0,41.5,1.4,74.0,1,0.0
Mercedes-Benz,,2016,16480.0,Semi-Auto,36363.0,Diesel,30.0,70.6,2.0,66.0,2,0.0
Opel,Mokka,2016,10490.0,Manual,10700.0,Petrol,160.0,44.8,1.4,36.0,4,0.0
Ford,Grand C-MAX,2015,9100.0,Manual,22304.0,Petrol,30.0,54.3,1.0,57.0,4,0.0
Mercedes-Benz,SLK-Class,2015,14298.0,Semi-Auto,21624.0,Diesel,145.0,56.5,2.0,45.0,2,0.0
Volkswagen,Shuttle,2018,20625.0,Semi-Auto,20677.0,Diesel,145.0,47.1,2.0,90.0,1,0.0
Opel,Astra,2018,12990.0,Manual,18000.0,Petrol,140.0,47.1,1.4,87.0,3,0.0
Audi,Q3,2019,33490.0,Semi-Auto,7199.0,Petrol,145.0,32.1,2.0,61.0,1,0.0
Ford,Fiesta,2013,6400.0,Manual,29708.0,Petrol,0.0,65.7,1.0,85.0,4,0.0
Mercedes-Benz,GLC-Class,2020,43995.0,Semi-Auto,4500.0,Diesel,145.0,40.4,2.0,43.0,1,0.0
Škoda,Yeti Outdoor,2016,12750.0,Semi-Auto,26341.0,Petrol,125.0,51.4,1.2,59.0,2,0.0
Hyundai,Kona,2018,15445.0,Manual,8764.0,Petrol,145.0,44.1,1.0,86.0,4,0.0
Opel,Astra,2010,1995.0,Manual,147874.0,Petrol,155.0,44.8,1.6,125.0037730721478,0,0.0
BMW,1 Series,2015,12059.0,Automatic,69758.0,Diesel,125.0,60.1,2.0,94.0,1,0.0
Ford,Focus,2017,10950.0,Manual,27086.0,Petrol,,,1.0,85.0,1,0.0
Toyota,Aygo,2014,4172.0,Manual,60226.0,Petrol,0.0,65.7,1.0,41.0,2,0.0
Opel,Corsa,2019,10498.0,Automatic,4951.0,Petrol,150.0,39.8,1.4,97.0,2,0.0
Audi,Q2,2019,19900.0,Manual,11286.0,Petrol,145.0,42.8,1.5,62.0,3,0.0
BMW,1 Series,2016,14195.0,Semi-Auto,,Diesel,30.0,,,84.0,4,0.0
Toyota,Yaris,2016,7900.0,Manual,29328.0,Petrol,30.0,58.0,1.3,88.0,4,0.0
Škoda,Kodiaq,2017,21495.0,Automatic,36000.0,Diesel,145.0,49.6,2.0,51.0,2,0.0
Volkswagen,Passat,2014,5950.0,Manual,88000.0,Diesel,30.0,65.7,1.6,61.0,4,0.0
Audi,A4,2019,29990.0,Automatic,3955.0,Diesel,145.0,51.4,2.0,96.0,1,0.0
BMW,4 Series,2019,25988.0,Automatic,5000.0,Diesel,145.0,65.7,2.0,92.0,3,0.0
Volkswagen,T-Cross,2020,22000.0,Automatic,1728.0,Petrol,145.0,45.6,1.0,66.0,3,0.0
Hyundai,i30,2019,14999.0,,16673.0,Diesel,145.0,60.1,1.6,54.0,0,0.0
BMW,,2016,17732.0,Semi-Auto,16761.0,Petrol,200.0,41.5,2.0,94.0,4,0.0
Ford,Focus,2010,3495.0,Manual,100000.0,Diesel,,,1.6,47.0,3,0.0
Audi,A6,2015,21490.0,Automatic,37200.0,Diesel,,44.8,3.0,88.0,2,0.0
Audi,Q5,2019,31324.0,Semi-Auto,2860.0,Diesel,145.0,39.2,2.0,88.0,3,0.0
Ford,Kuga,2017,14299.0,Manual,23397.0,Diesel,30.0,64.2,1.5,43.0,4,0.0
Mercedes-Benz,C-Class,2019,25389.0,Semi-Auto,3000.0,Petrol,,,1.5,3.2074178424107345,,0.0
Ford,Focus,2017,11600.0,Semi-Auto,15716.0,Petrol,,,1.0,73.0,1,0.0
BMW,X1,2019,26490.0,Semi-Auto,9113.0,Diesel,145.0,50.4,2.0,79.0,2,0.0
Hyundai,Tucson,2016,14495.0,Automatic,26600.0,Diesel,200.0,47.1,2.0,83.0,0,0.0
Mercedes-Benz,GLA-Class,2019,18500.0,Manual,18341.0,Petrol,145.0,40.9,1.6,73.0,3,
Mercedes-Benz,E-Class,2018,29401.0,Semi-Auto,18147.0,Diesel,145.0,57.7,2.0,40.0,2,0.0
Ford,Kuga,2017,13968.0,Manual,23452.0,Diesel,30.0,64.2,1.5,91.0,4,0.0
Škoda,Octavia,2014,7000.0,Manual,64990.0,Diesel,0.0,74.3,1.6,61.0,0,0.0
Toyota,Aygo,2015,5995.0,Manual,41000.0,Petrol,0.0,69.0,1.0,61.0,2,0.0
Opel,Grandland X,2019,17995.0,Manual,4626.0,Petrol,150.0,44.1,1.2,80.0,1,0.0
Hyundai,Tucson,2018,14250.0,Manual,15844.0,Petrol,145.0,44.8,1.6,98.0,,0.0
Volkswagen,T-Roc,2019,33450.0,Automatic,2425.0,Petrol,145.0,32.5,2.0,56.0,3,0.0
Volkswagen,Polo,2019,14535.0,Manual,6000.0,Petrol,145.0,48.7,1.0,31.0,2,0.0
Ford,Focus,2017,12795.0,Semi-Auto,10106.0,Petrol,145.0,51.4,1.0,98.0,3,0.0
Mercedes-Benz,V-Class,2019,45395.0,Automatic,9.0,Diesel,145.0,36.2,2.0,75.0,1,0.0
Škoda,Octavia,2019,15495.0,Manual,8922.0,Petrol,145.0,52.3,1.5,87.0,1,0.0
Ford,Fiesta,2018,9450.0,Manual,10000.0,Petrol,150.0,64.2,1.1,63.0,2,0.0
Volkswagen,Golf,2017,16599.0,Manual,28200.0,Diesel,20.0,67.3,2.0,73.0,4,0.0
Audi,A1,2017,10170.0,Manual,31037.0,Petrol,0.0,67.3,1.0,36.0,4,0.0
Volkswagen,Polo,2017,8998.0,Manual,38023.0,Petrol,20.0,60.1,1.0,43.0,4,0.0
Ford,Fiesta,2017,10998.0,Manual,7008.0,Petrol,0.0,65.7,1.0,41.0,1,0.0
BMW,5 Series,2020,36985.0,Semi-Auto,12.0,Diesel,145.0,56.5,3.0,53.0,4,0.0
Audi,Q2,2017,16950.0,Manual,25000.0,Petrol,125.0,,1.4,82.0,4,0.0
Škoda,Citigo,2016,5990.0,Manual,47325.0,Petrol,20.0,,1.0,60.0,0,0.0
Ford,Fiesta,2015,5500.0,Manual,34000.0,Petrol,125.0,54.3,1.2,81.0,2,0.0
Volkswagen,Polo,2017,11750.0,Semi-Auto,27500.0,Petrol,,60.1,1.2,62.0,2,0.0
Mercedes-Benz,C-Class,2017,14999.0,Automatic,40272.0,Diesel,145.0,65.7,2.1,34.0,2,0.0
Opel,Mokka X,2019,17994.0,,10.0,Petrol,145.0,39.2,1.4,30.0,,0.0
Mercedes-Benz,C-Class,2015,19990.0,Semi-Auto,37000.0,Hybrid,,,2.1,62.0,0,0.0
Mercedes-Benz,CL-Class,2016,29852.0,Semi-Auto,23692.0,Petrol,205.0,40.9,2.0,37.0,3,0.0
BMW,X1,2020,26895.0,Semi-Auto,1074.0,Diesel,145.0,40.9,2.0,64.0,0,
Mercedes-Benz,C-Class,2010,6999.0,Automatic,80000.0,Diesel,,,2.1,99.0,3,0.0
Opel,Adam,2018,8795.0,Manual,20845.0,Petrol,145.0,53.3,1.2,53.0,3,0.0
Opel,Insignia,2017,11739.0,Manual,25462.0,Diesel,145.0,64.2,1.6,98.0,2,0.0
Mercedes-Benz,C-Class,2019,30099.0,Semi-Auto,2671.0,Diesel,,,1.6,65.0,4,0.0
Volkswagen,Golf,2016,12799.0,Manual,21421.0,Diesel,0.0,74.3,1.6,43.0,2,0.0
BMW,X6,2020,55995.0,Semi-Auto,5000.0,Diesel,145.0,34.9,3.0,43.0,2,0.0
BMW,5 Series,2019,33000.0,Semi-Auto,12250.0,Diesel,150.0,53.3,,87.0,1,
Mercedes-Benz,GLE-Class,2015,26990.0,Automatic,33799.0,Diesel,260.0,42.8,3.0,41.0,4,0.0
Audi,A5,2017,24990.0,Automatic,33000.0,Diesel,150.0,62.8,2.0,56.0,3,0.0
BMW,5 Series,2018,25595.0,Semi-Auto,,Diesel,145.0,49.6,2.0,48.0,2,0.0
Škoda,Yeti Outdoor,2017,15190.0,Manual,20939.0,Diesel,145.0,62.8,2.0,44.0,2,0.0
Toyota,Corolla,2019,21491.0,Automatic,3993.0,Hybrid,135.0,85.6,1.8,90.0,0,0.0
Volkswagen,Touareg,2019,35990.0,Automatic,25.0,Diesel,145.0,34.9,3.0,54.0,1,0.0
Škoda,Kamiq,2019,21750.0,Semi-Auto,50.0,Petrol,145.0,43.5,1.5,78.0,1,0.0
Volkswagen,Passat,2016,8999.0,Manual,81484.0,Diesel,20.0,68.9,1.6,95.0,1,0.0
Audi,Q2,2019,21995.0,Manual,5000.0,Diesel,145.0,47.9,,98.0,4,0.0
Toyota,CH-R,2017,20495.0,Automatic,9740.0,Hybrid,135.0,74.3,1.8,97.0,1,0.0
Opel,Corsa,2017,10301.0,Automatic,4000.0,Petrol,150.0,47.9,1.4,69.0,3,0.0
Volkswagen,Golf,2015,11299.0,Manual,24959.0,Petrol,,53.3,1.4,86.0,2,0.0
BMW,1 Series,2015,9795.0,Manual,61140.0,Diesel,125.0,58.9,2.0,75.0,0,0.0
Audi,A5,2017,19990.0,Semi-Auto,51243.0,Diesel,30.0,62.8,2.0,70.0,2,0.0
BMW,X2,2020,34999.0,Automatic,1217.0,Diesel,145.0,58.9,2.0,55.0,2,0.0
Ford,Fiesta,2018,14500.0,Manual,4806.0,Petrol,145.0,55.4,1.0,,1,0.0
Ford,Ka+,2019,12430.0,Manual,344.0,Petrol,145.0,47.9,1.2,40.0,3,0.0
Mercedes-Benz,C-Class,2018,47099.0,Automatic,,Petrol,145.0,31.7,4.0,69.0,3,0.0
Ford,Focus,2017,10499.0,Manual,15712.0,Diesel,145.0,74.3,1.5,45.0,1,0.0
BMW,X5,2018,51999.0,Semi-Auto,15633.0,Petrol,145.0,25.4,4.4,54.0,1,0.0
Opel,Corsa,2017,7998.0,Manual,13600.0,Petrol,30.0,54.3,1.4,72.0,1,0.0
BMW,X5,2016,39948.0,Automatic,49000.0,Petrol,570.0,25.4,,98.0,4,0.0
Ford,Focus,2016,9640.0,Manual,24920.0,Diesel,0.0,74.3,1.5,,2,0.0
Toyota,Yaris,2014,6540.0,Manual,39206.0,Petrol,30.0,58.0,1.3,58.0,1,0.0
Ford,Focus,2018,20299.0,Manual,6987.0,Petrol,145.0,41.5,2.0,93.0,0,0.0
Toyota,Verso-S,2013,6995.0,Manual,33900.0,Petrol,125.0,51.4,1.3,69.0,1,0.0
Opel,Viva,2018,7875.0,Manual,3868.0,Petrol,145.0,46.3,1.0,87.0,1,0.0
Opel,Mokka X,2018,12915.0,Manual,4186.0,Petrol,150.0,47.1,1.4,83.0,2,0.0
Ford,Ka+,2018,8995.0,Manual,10038.0,Petrol,145.0,57.7,1.2,92.0,2,0.0
Ford,Fiesta,2017,9499.0,Manual,17378.0,Petrol,145.0,65.7,1.0,39.0,4,0.0
Opel,Corsa,2016,6990.0,Manual,23736.0,Petrol,30.0,55.4,1.4,60.0,4,0.0
Ford,Fiesta,2017,9690.0,Manual,21523.0,Petrol,0.0,65.7,1.0,55.0,3,0.0
Opel,,2015,5981.0,Manual,39000.0,Petrol,125.0,53.3,1.2,51.0,4,0.0
Opel,Corsa,2019,10590.0,Manual,3566.0,Petrol,145.0,44.8,1.4,60.0,0,0.0
Opel,Corsa,2018,8270.0,Manual,11209.0,Petrol,145.0,54.3,1.4,66.0,0,0.0
Volkswagen,Passat,2017,11999.0,Manual,50420.0,Diesel,150.0,67.3,2.0,73.0,4,0.0
Opel,Astra,2012,4995.0,Manual,56414.0,Diesel,20.0,65.7,1.7,44.0,0,0.0
Volkswagen,Up,2016,5370.0,Manual,42186.0,Petrol,20.0,62.8,1.0,37.0,4,0.0
Volkswagen,Tiguan,2015,12995.0,Manual,36360.0,Diesel,165.0,48.7,2.0,86.0,2,0.0
Volkswagen,Polo,2016,8891.0,Manual,15750.0,Petrol,20.0,60.1,1.0,49.0,4,0.0
Hyundai,Santa Fe,2019,33995.0,Automatic,6363.0,Diesel,145.0,42.8,2.2,55.0,3,0.0
Hyundai,i10,2014,5212.0,Manual,54681.0,Petrol,30.0,57.6,1.2,94.0,0,0.0
Hyundai,Tucson,2019,18990.0,Manual,508.0,Diesel,145.0,48.7,1.6,36.0,3,0.0
Ford,Focus,2015,10499.0,Manual,30286.0,Petrol,,,1.5,81.0,2,0.0
Škoda,Superb,2016,19490.0,Semi-Auto,24100.0,Diesel,145.0,55.4,2.0,85.0,4,0.0
Volkswagen,Golf,2019,18750.0,Manual,6000.0,Diesel,145.0,62.8,2.0,80.0,1,0.0
Mercedes-Benz,C-Class,2024,26899.0,Automatic,796.0,Petrol,145.0,45.6,1.5,66.0,0,0.0
Opel,Adam,2017,8200.0,Manual,5089.0,Petrol,145.0,53.3,1.2,31.0,1,0.0
Opel,Corsa,2019,9995.0,Manual,8818.0,Petrol,150.0,43.5,1.4,32.0,2,0.0
Ford,Grand C-MAX,2017,10600.0,Manual,31125.0,Diesel,145.0,64.2,1.5,62.0,3,0.0
Opel,Mokka X,2017,12799.0,Manual,7997.0,Diesel,20.0,72.4,1.6,52.0,3,0.0
BMW,3 Series,2019,21590.0,Semi-Auto,23000.0,Petrol,150.0,44.8,2.0,62.0,4,0.0
Mercedes-Benz,SL-Class,2016,52990.0,Semi-Auto,21681.0,Petrol,565.0,28.0,5.5,71.0,1,0.0
Mercedes-Benz,E-Class,2019,23950.0,Automatic,16916.0,Diesel,145.0,65.7,2.0,30.0,,0.0
Opel,Insignia,2016,8450.0,Manual,32706.0,Petrol,145.0,50.4,1.4,98.0,2,0.0
Opel,Mokka,2015,8498.0,Manual,38796.0,Diesel,20.0,68.9,1.6,51.0,4,0.0
Toyota,Yaris,2020,14750.0,Manual,574.0,Petrol,150.0,47.9,1.5,94.0,3,0.0
Toyota,Aygo,2017,7880.0,Manual,16882.0,Petrol,145.0,68.9,1.0,68.0,,0.0
Volkswagen,Touareg,2015,22998.0,Semi-Auto,19846.0,Diesel,235.0,42.8,3.0,,3,0.0
Hyundai,ix35,2015,7950.0,Manual,42250.0,Petrol,160.0,44.1,1.6,83.0,1,0.0
Ford,EcoSport,2019,15000.0,Manual,9868.0,Petrol,145.0,53.3,1.0,44.0,1,0.0
Ford,,2019,16000.0,Automatic,5367.0,Petrol,,,1.0,56.0,0,0.0
Mercedes-Benz,C-Class,2019,19799.0,Semi-Auto,14222.0,Petrol,,,1.5,87.0,1,0.0
BMW,1 Series,2018,18999.0,Automatic,13760.0,Diesel,145.0,49.6,2.0,49.0,4,0.0
Ford,Ka,2013,3895.0,Manual,35708.0,Petrol,30.0,57.7,1.2,97.0,2,0.0
BMW,2 Series,2019,23580.0,Semi-Auto,5122.0,Petrol,145.0,50.4,2.0,59.0,0,0.0
Audi,A5,2020,31780.0,Semi-Auto,5137.0,Diesel,145.0,46.3,2.0,39.0,0,0.0
Audi,A1,2019,23490.0,Semi-Auto,2568.0,Petrol,145.0,44.8,1.5,96.0,3,0.0
Volkswagen,,2013,7498.0,Manual,72447.0,Petrol,125.0,53.3,1.4,32.0,0,
Škoda,Karoq,2019,25626.0,Manual,3600.0,Diesel,145.0,42.8,2.0,77.0,1,0.0
Ford,Fiesta,2015,8450.0,Manual,20712.0,Petrol,0.0,65.7,1.0,55.0,0,0.0
Mercedes-Benz,GLA-Class,2018,24132.0,Semi-Auto,6651.0,Diesel,145.0,56.5,2.1,53.0,0,0.0
BMW,2 Series,2019,24999.0,Semi-Auto,5208.0,Petrol,145.0,47.9,2.0,48.0,0,0.0
Ford,Focus,2016,8795.0,Manual,49286.0,Petrol,,,1.0,30.0,4,0.0
BMW,X2,2019,31800.0,Semi-Auto,2188.0,Petrol,150.0,34.9,2.0,92.0,3,0.0
Ford,Focus,2016,9690.0,Manual,27708.0,Petrol,,,1.0,46.0,2,0.0
Volkswagen,Scirocco,2015,14450.0,Automatic,40022.0,Diesel,30.0,57.6,2.0,,4,0.0
Opel,Grandland X,2018,15795.0,Manual,6805.0,Petrol,145.0,55.4,,70.0,1,0.0
Opel,Astra,2020,15998.0,Manual,10.0,Petrol,150.0,54.3,1.2,59.0,0,0.0
Ford,Fiesta,2018,13000.0,Manual,15405.0,Petrol,150.0,65.7,1.0,59.0,0,0.0
Opel,Mokka X,2019,11699.0,Manual,20159.0,Petrol,145.0,39.2,,42.0,2,0.0
BMW,X3,2019,32250.0,Semi-Auto,4829.0,Diesel,150.0,54.3,2.0,76.0,4,0.0
Škoda,Rapid,2017,9495.0,Manual,,Petrol,150.0,61.4,1.0,46.0,4,0.0
Mercedes-Benz,C-Class,2016,19490.0,Semi-Auto,26900.0,Diesel,30.0,64.2,2.1,82.0,,0.0
Volkswagen,Golf,2017,16491.0,Automatic,20693.0,,20.0,60.1,1.4,74.0,4,0.0
Toyota,RAV4,2016,20000.0,,13322.0,Hybrid,20.0,57.6,2.5,69.0,3,0.0
Mercedes-Benz,C-Class,2002,3690.0,Automatic,,,,,2.6,91.0,3,0.0
Ford,Kuga,2014,9600.0,Manual,40608.0,Diesel,150.0,53.3,2.0,45.0,3,0.0
BMW,3 Series,2020,39950.0,Semi-Auto,1204.0,Petrol,150.0,33.6,3.0,51.0,3,0.0
Opel,Astra,2020,15990.0,Manual,100.0,Petrol,145.0,54.3,1.2,60.0,1,
Volkswagen,Touareg,2015,20490.0,Semi-Auto,,Diesel,235.0,42.8,3.0,94.0,0,0.0
Opel,Astra,2017,10698.0,Manual,14263.0,Petrol,125.0,,1.4,37.0,3,0.0
BMW,X1,2019,28995.0,Semi-Auto,202.0,Diesel,150.0,60.1,2.0,93.0,1,0.0
Mercedes-Benz,CLA-Class,2017,17200.0,Automatic,10626.0,Petrol,145.0,53.3,1.6,57.0,3,0.0
Toyota,Yaris,2016,6490.0,Manual,35000.0,Petrol,0.0,,1.0,81.0,0,0.0
Škoda,Fabia,2019,12995.0,Automatic,3999.0,Petrol,145.0,60.1,1.0,92.0,3,0.0
Mercedes-Benz,C-Class,2015,16700.0,Automatic,35125.0,Diesel,,,2.1,77.0,0,0.0
Hyundai,i30,2016,7750.0,Automatic,61034.0,Diesel,20.0,72.4,1.6,59.0,4,0.0
BMW,6 Series,2014,16500.0,Automatic,59295.0,Diesel,160.0,49.6,3.0,79.0,2,0.0
Volkswagen,Golf,2019,18059.0,Automatic,4173.0,Petrol,145.0,44.8,1.0,70.0,1,0.0
Mercedes-Benz,A-Class,2016,14899.0,Unknown,17204.0,Diesel,20.0,68.9,1.5,38.0,4,0.0
Opel,Mokka X,2019,15398.0,Manual,8227.0,Petrol,145.0,47.1,1.4,56.0,2,0.0
BMW,5 Series,2015,13686.0,Automatic,77715.0,Diesel,160.0,52.3,3.0,73.0,3,0.0
Ford,Fiesta,2018,11900.0,Manual,8000.0,Petrol,145.0,65.7,1.0,30.0,2,0.0
Škoda,Fabia,2017,8995.0,Manual,21000.0,Petrol,145.0,60.1,1.2,66.0,2,0.0
BMW,7 Series,2014,13600.0,Automatic,78094.0,Diesel,160.0,50.4,3.0,79.0,4,0.0
BMW,1 Series,2017,18471.0,Semi-Auto,8500.0,Petrol,150.0,47.9,,41.0,,0.0
Audi,Q3,2019,26450.0,Manual,2888.0,Petrol,145.0,40.9,3.7392354812099646,58.0,2,0.0
Audi,,2016,14995.0,Manual,39750.0,Petrol,30.0,57.6,1.4,55.0,1,0.0
Audi,Q2,2019,18380.0,Manual,12140.0,Diesel,145.0,47.9,1.6,67.0,4,0.0
BMW,1 Series,2013,8995.0,Manual,56361.0,Diesel,30.0,62.8,2.0,84.0,0,0.0
Audi,A5,2019,30576.0,Manual,2364.0,Petrol,145.0,37.2,2.0,63.0,0,0.0
Audi,A6,2016,18982.0,Automatic,20335.0,Diesel,30.0,61.4,2.0,63.0,3,0.0
Toyota,Avensis,2018,12998.0,Automatic,35507.0,Petrol,145.0,44.1,1.8,30.0,0,0.0
Volkswagen,Golf,2016,10000.0,Manual,49619.0,Diesel,0.0,74.3,1.6,61.0,1,0.0
Škoda,Octavia,2016,11517.0,Semi-Auto,21732.0,Petrol,30.0,58.9,1.4,36.0,0,0.0
Volkswagen,Touareg,2020,48390.0,Semi-Auto,5100.0,Diesel,145.0,33.6,3.0,48.0,1,0.0
Opel,Adam,2013,5497.0,Manual,49879.0,Petrol,125.0,51.4,1.4,66.0,1,0.0
Opel,GTC,2017,11995.0,Automatic,5817.0,Petrol,200.0,42.8,1.4,71.0,4,0.0
Škoda,Fabia,2017,8395.0,Manual,21500.0,Petrol,150.0,60.1,1.2,70.0,3,0.0
Toyota,Yaris,2018,10995.0,Manual,23025.0,Petrol,145.0,58.9,1.5,76.0,2,0.0
BMW,3 Series,2019,24450.0,Semi-Auto,9522.0,Diesel,145.0,62.8,2.0,54.0,4,0.0
Volkswagen,T-Roc,2019,22991.0,Manual,5058.0,Diesel,145.0,50.4,1.6,31.0,0,0.0
Toyota,Yaris,2019,12295.0,Manual,9816.0,Petrol,145.0,47.9,1.5,96.0,0,0.0
Toyota,RAV4,2017,15295.0,Manual,39624.0,Diesel,145.0,60.1,2.0,62.0,1,0.0
Opel,Corsa,2015,5495.0,Manual,52000.0,Petrol,125.0,54.3,1.4,30.0,2,0.0
Volkswagen,Golf,2019,16134.0,Manual,9018.0,Diesel,145.0,57.7,1.6,60.0,,0.0
Opel,Mokka,2016,8500.0,Manual,30300.0,Diesel,20.0,68.9,1.6,50.0,,0.0
Hyundai,i800,2019,19998.0,Manual,7761.0,Diesel,145.0,31.7,2.5,87.0,3,0.0
Mercedes-Benz,A-Class,2016,15700.0,Manual,23924.0,Diesel,30.0,62.8,2.1,65.0,2,0.0
Audi,A8,2020,52995.0,Semi-Auto,1100.0,Diesel,145.0,40.4,3.0,85.0,3,0.0
Mercedes-Benz,V-Class,2020,24791.0,Automatic,303.0,Diesel,150.0,39.8,2.1,60.0,2,0.0
Mercedes-Benz,E-Class,2015,19400.0,Automatic,34000.0,Diesel,160.0,51.4,3.0,58.0,0,0.0
Hyundai,i20,2014,4950.0,Manual,46598.0,Petrol,30.0,57.6,1.2,35.0,2,0.0
Ford,Focus,2019,18420.0,Automatic,6435.0,Diesel,145.0,64.2,2.0,95.0,0,0.0
Volkswagen,Golf,2017,20000.0,Automatic,34299.0,Petrol,200.0,40.4,2.0,81.0,1,0.0
Mercedes-Benz,C-Class,2017,18896.0,Semi-Auto,16323.0,Diesel,145.0,61.4,2.1,73.0,0,0.0
Opel,Insignia,2015,8799.0,Automatic,39074.0,Diesel,160.0,52.3,2.0,94.0,4,0.0
Volkswagen,Polo,2016,10390.0,Semi-Auto,23000.0,Petrol,20.0,60.1,1.2,82.0,3,0.0
Volkswagen,Golf,2016,17491.0,Semi-Auto,,Diesel,125.0,58.9,2.0,69.0,0,0.0
Audi,Q3,2020,28500.0,Semi-Auto,1000.0,Diesel,145.0,47.1,2.0,41.0,0,0.0
Hyundai,Kona,2019,20495.0,Semi-Auto,5521.0,Petrol,145.0,34.0,1.6,93.0,2,0.0
Mercedes-Benz,GLC-Class,2019,41900.0,,9107.0,Diesel,145.0,40.4,2.0,55.0,4,0.0
Opel,Mokka X,2018,11998.0,Manual,16376.0,Petrol,145.0,39.2,1.4,31.0,2,0.0
Mercedes-Benz,E-Class,2019,24990.0,Automatic,14715.0,Diesel,145.0,72.4,2.0,85.0,2,0.0
Ford,Focus,2019,22000.0,Automatic,4855.0,Diesel,,,2.0,37.0,1,0.0
Hyundai,i800,2018,14000.0,Manual,37620.0,Diesel,150.0,37.7,2.5,89.0,0,0.0
Opel,Adam,2018,8994.0,Manual,1753.0,Petrol,145.0,44.8,1.2,57.0,0,0.0
Mercedes-Benz,C-Class,2017,13499.0,Manual,23001.0,,125.0,53.3,2.0,56.0,1,0.0
Opel,Astra,2017,11298.0,Semi-Auto,15631.0,,150.0,50.4,1.4,56.0,2,0.0
Toyota,RAV4,2019,32993.0,Automatic,6102.0,Hybrid,135.0,49.6,2.5,33.0,2,0.0
Volkswagen,T-Cross,2020,19500.0,Manual,2000.0,Petrol,145.0,47.9,1.0,42.0,4,0.0
Mercedes-Benz,GLC-Class,2016,24998.0,Semi-Auto,30639.0,Diesel,,56.5,2.1,85.0,1,0.0
Ford,S-MAX,2017,17900.0,Manual,13771.0,Petrol,160.0,43.5,1.5,60.0,3,0.0
Opel,Insignia,2015,7200.0,Manual,73667.0,Diesel,290.4867850792564,62.8,2.0,76.0,1,0.0
Ford,Focus,2018,11490.0,Manual,27291.0,Diesel,145.0,74.3,1.5,33.0,3,0.0
Mercedes-Benz,C-Class,2019,29290.0,Semi-Auto,4703.0,Diesel,,,2.0,31.0,1,0.0
Ford,Fiesta,2013,7000.0,Manual,49138.0,Petrol,0.0,65.7,1.0,,0,0.0
Volkswagen,Polo,2017,10532.0,Manual,2317.0,Petrol,145.0,60.1,1.0,95.0,3,0.0
Toyota,Aygo,2019,10200.0,Semi-Auto,7631.0,Petrol,145.0,55.4,1.0,39.0,1,0.0
BMW,2 Series,2019,21775.0,Semi-Auto,8878.0,Petrol,145.0,47.9,2.0,97.0,1,0.0
Hyundai,i800,2016,13695.0,Manual,48859.0,Diesel,300.0,37.7,2.5,97.0,4,0.0
Ford,Fiesta,2015,9000.0,Manual,6589.0,Petrol,0.0,65.7,1.0,39.0,2,0.0
BMW,1 Series,2019,24488.0,Automatic,7932.0,Petrol,145.0,47.9,2.0,46.0,1,0.0
Opel,Astra,2016,6491.0,Manual,72350.0,Petrol,0.0,65.7,1.0,90.0,2,0.0
BMW,5 Series,2019,30980.0,Semi-Auto,4003.0,Diesel,145.0,55.4,2.0,80.0,4,0.0
Audi,Q3,2019,25250.0,Manual,3848.0,Petrol,145.0,40.9,1.5,49.0,3,0.0
Volkswagen,Touran,2016,15999.0,Manual,23649.0,Diesel,30.0,64.2,2.0,54.0,4,0.0
Volkswagen,Golf,2016,19795.0,Semi-Auto,29190.0,Petrol,200.0,40.4,2.0,79.0,4,0.0
Opel,Corsa,2020,18498.0,Manual,10.0,Diesel,290.4867850792564,70.6,1.5,54.0,4,0.0
Volkswagen,T-Roc,2019,31995.0,Semi-Auto,1000.0,Petrol,145.0,32.5,2.0,49.0,3,0.0
Volkswagen,Scirocco,2017,15990.0,Manual,29234.0,Diesel,145.0,53.3,2.0,30.0,0,0.0
Mercedes-Benz,A-Class,2019,21630.0,Automatic,9931.0,Diesel,145.0,62.8,1.5,42.0,2,0.0
Audi,A3,2019,30995.0,Semi-Auto,4990.0,Petrol,145.0,34.5,2.0,99.0,1,0.0
Opel,Mokka X,2017,10695.0,Manual,19780.0,Petrol,200.0,42.2,1.6,59.0,4,0.0
Volkswagen,Up,2013,6600.0,Automatic,56169.0,Petrol,20.0,62.8,1.0,51.0,3,0.0
Mercedes-Benz,C-Class,2019,35000.0,Automatic,1250.0,Petrol,145.0,42.2,2.0,82.0,1,0.0
Mercedes-Benz,C-Class,2019,32995.0,Semi-Auto,4500.0,Diesel,145.0,64.2,2.0,34.0,4,0.0
Ford,Focus,2018,16000.0,Manual,21650.0,Petrol,,,1.0,57.0,4,0.0
