carID,Brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,paintQuality%,previousOwners,hasDamage,model_engine_freq,y_true,y_pred,residual,abs_residual
26492,Ford,Focus,,Manual,4711.0,Petrol,,,1.5,49.0,0.0,0.0,7.485491608030754,20480.0,13723.417,6756.5830078125,6756.5830078125
41064,Mercedes-Benz,GLS-Class,2017.0,,28416.0,Diesel,145.0,37.2,3.0,75.0,4.0,0.0,3.970291913552122,46002.0,39248.047,6753.953125,6753.953125
60593,Opel,Grandland X,2019.0,Manual,1.0,Petrol,145.0,44.1,1.2,37.0,4.0,0.0,5.303304908059076,24995.0,18245.412,6749.587890625,6749.587890625
8377,BMW,4 Series,2020.0,Semi-Auto,4000.0,Diesel,150.0,65.7,2.0,35.0,2.0,0.0,6.198478716492308,33999.0,27249.516,6749.484375,6749.484375
8459,BMW,X5,2019.0,Semi-Auto,2062.0,Diesel,150.0,37.7,3.0,36.0,0.0,0.0,5.594711379601839,46980.0,53729.035,-6749.03515625,6749.03515625
37018,Mercedes-Benz,C-Class,2019.0,Semi-Auto,3435.0,Petrol,,44.1,1.5,47.0,2.0,0.0,6.620073206530356,34799.0,28051.062,6747.9375,6747.9375
69166,Volkswagen,Sharan,2019.0,Manual,14958.0,Diesel,145.0,11.417267753816397,2.0,72.0,3.0,0.0,5.017279836814924,18582.0,25329.459,-6747.458984375,6747.458984375
8587,BMW,5 Series,2020.0,Semi-Auto,6.0,Petrol,145.0,52.3,2.0,95.0,1.0,0.0,6.317164686747284,26990.0,33737.098,-6747.09765625,6747.09765625
36508,Mercedes-Benz,S-Class,2018.0,Automatic,22700.0,Diesel,145.0,52.3,2.9,39.0,0.0,0.0,2.1972245773362196,46990.0,40243.277,6746.72265625,6746.72265625
43163,Mercedes-Benz,C-Class,2019.0,Semi-Auto,2512.0,Petrol,145.0,44.1,1.5,70.0,3.0,0.0,6.620073206530356,35099.0,28352.568,6746.431640625,6746.431640625
13688,BMW,M4,2019.0,Semi-Auto,7603.0,Petrol,145.0,32.5,3.0,68.0,1.0,0.0,4.418840607796598,39990.0,46734.9,-6744.8984375,6744.8984375
9094,BMW,1 Series,2019.0,Semi-Auto,10974.0,Diesel,145.0,48.7,2.0,30.0,4.0,0.0,6.26530121273771,18998.0,25740.432,-6742.431640625,6742.431640625
73131,Volkswagen,T-Roc,2019.0,,4251.0,,145.0,32.5,2.0,49.0,4.0,0.0,5.099866427824199,33995.0,27257.234,6737.765625,6737.765625
72490,Volkswagen,T-Roc,2020.0,Semi-Auto,1500.0,Petrol,150.0,32.5,2.0,35.0,3.0,0.0,5.099866427824199,40999.0,34263.1,6735.8984375,6735.8984375
38543,Mercedes-Benz,GLC-Class,2018.0,Semi-Auto,7364.0,Diesel,145.0,41.5,2.1,46.0,0.0,0.0,5.921578419643816,26990.0,33725.293,-6735.29296875,6735.29296875
3109,Audi,Q7,2014.0,Semi-Auto,43209.0,Diesel,300.0,38.2,3.0,68.0,0.0,0.0,5.3230099791384085,20498.0,27232.809,-6734.80859375,6734.80859375
71987,Volkswagen,Passat,2019.0,Automatic,9444.0,Diesel,145.0,53.3,2.0,89.0,2.0,0.0,5.916202062607435,16499.0,23233.52,-6734.51953125,6734.51953125
74248,Volkswagen,Golf,2019.0,Semi-Auto,9500.0,Petrol,150.0,36.2,2.0,43.0,2.0,0.0,7.155396301896734,34995.0,28263.342,6731.658203125,6731.658203125
55451,Toyota,,2013.0,Automatic,78400.0,Hybrid,10.0,64.2,1.8,,1.0,0.0,0.0,17995.0,11264.918,6730.08203125,6730.08203125
75401,Volkswagen,Amarok,2019.0,Automatic,9893.0,Diesel,260.0,27.7,3.0,90.0,0.0,0.0,4.204692619390966,43995.0,37270.84,6724.16015625,6724.16015625
45150,Mercedes-Benz,C-Class,2019.0,Automatic,13337.0,Diesel,145.0,61.4,2.0,81.0,1.0,0.0,7.529943370601589,19690.0,26411.154,-6721.154296875,6721.154296875
52150,Toyota,CH-R,2019.0,,3258.0,Hybrid,135.0,54.3,2.0,39.0,1.0,0.0,2.4849066497880004,29486.0,22765.225,6720.775390625,6720.775390625
42125,Mercedes-Benz,CL-Class,2008.0,Automatic,69000.0,,570.0,19.0,,58.0,2.0,0.0,0.0,18975.0,12255.418,6719.58203125,6719.58203125
40436,Mercedes-Benz,C-Class,2019.0,Automatic,4000.0,Diesel,145.0,64.2,,56.0,0.0,0.0,0.0,31248.0,24529.152,6718.84765625,6718.84765625
49470,Škoda,Superb,2019.0,Semi-Auto,4541.0,Diesel,145.0,60.1,2.0,30.0,0.0,0.0,5.863631175598097,29750.0,23031.918,6718.08203125,6718.08203125
40546,Mercedes-Benz,GLC-Class,2020.0,Automatic,3528.0,Diesel,145.0,44.8,2.0,36.0,0.0,0.0,5.342334251964811,32950.0,39667.555,-6717.5546875,6717.5546875
45237,Mercedes-Benz,C-Class,,Semi-Auto,15096.0,Diesel,,,2.0,98.0,1.0,0.0,7.529943370601589,28499.0,21782.016,6716.984375,6716.984375
37256,Mercedes-Benz,E-Class,2018.0,Semi-Auto,13475.0,Diesel,145.0,70.6,2.0,70.0,1.0,0.0,6.665683717782408,31980.0,25263.549,6716.451171875,6716.451171875
6311,Audi,Q7,2019.0,Automatic,12332.0,Diesel,145.0,32.8,3.0,73.0,4.0,0.0,5.3230099791384085,43895.0,50609.625,-6714.625,6714.625
21202,Ford,Focus,2018.0,Manual,965.0,Petrol,,,1.0,37.0,4.0,0.0,8.074960359115858,20995.0,14282.758,6712.2421875,6712.2421875
42418,Mercedes-Benz,C-Class,2019.0,Automatic,2177.0,Petrol,145.0,47.1,,83.0,1.0,0.0,0.0,25799.0,32510.154,-6711.154296875,6711.154296875
36084,Mercedes-Benz,GLE-Class,2019.0,Semi-Auto,5820.0,Diesel,145.0,,3.0,56.0,1.0,0.0,5.135798437050262,46890.0,40179.504,6710.49609375,6710.49609375
75611,Volkswagen,Tiguan,2019.0,Manual,10.0,Diesel,145.0,49.6,2.0,63.0,1.0,0.0,6.901737206656574,21498.0,28206.04,-6708.0390625,6708.0390625
2923,Audi,Q7,2018.0,Semi-Auto,15426.0,Diesel,145.0,32.1,3.0,84.0,,0.0,5.3230099791384085,53850.0,47142.03,6707.96875,6707.96875
42010,Mercedes-Benz,B-Class,2019.0,Manual,5317.0,Petrol,145.0,49.6,,35.0,2.0,0.0,0.0,16930.0,23630.242,-6700.2421875,6700.2421875
10289,BMW,1 Series,2019.0,Manual,5846.0,Petrol,145.0,,1.5,97.0,2.0,0.0,6.3473892096560105,24990.0,18290.71,6699.2890625,6699.2890625
73717,Volkswagen,Tiguan,2019.0,Manual,13000.0,Diesel,145.0,47.9,2.0,96.0,1.0,0.0,6.901737206656574,32500.0,25801.459,6698.541015625,6698.541015625
41237,Mercedes-Benz,GLE-Class,2018.0,Semi-Auto,14597.0,Diesel,145.0,42.8,3.0,55.0,0.0,0.0,5.135798437050262,32480.0,39176.695,-6696.6953125,6696.6953125
23314,Ford,,2017.0,Manual,21213.0,Diesel,150.0,47.9,2.0,53.0,1.0,0.0,0.0,21700.0,15006.857,6693.142578125,6693.142578125
43665,Mercedes-Benz,S-Class,2019.0,Semi-Auto,7659.0,Diesel,145.0,52.3,3.0,53.0,4.0,0.0,4.543294782270004,46980.0,53672.24,-6692.23828125,6692.23828125
9888,BMW,M6,2014.0,,53249.0,Petrol,565.0,28.5,4.4,93.0,3.0,0.0,1.0986122886681096,28490.0,35180.176,-6690.17578125,6690.17578125
36663,Mercedes-Benz,X-Class,2019.0,Automatic,13000.0,Diesel,260.0,31.4,3.0,53.0,0.0,0.0,2.833213344056216,33990.0,40679.047,-6689.046875,6689.046875
9519,BMW,X2,2019.0,Semi-Auto,7197.0,Petrol,150.0,34.0,2.0,75.0,6.0,0.0,5.153291594497779,36981.0,30292.96,6688.0390625,6688.0390625
47646,Škoda,Karoq,2019.0,Automatic,2226.0,Diesel,145.0,47.9,1.6,99.0,0.0,0.0,4.0943445622221,19619.0,26306.477,-6687.4765625,6687.4765625
39127,Mercedes-Benz,S-Class,2017.0,Automatic,31582.0,Diesel,150.0,50.4,3.0,37.0,0.0,0.0,4.543294782270004,28000.0,34685.75,-6685.75,6685.75
69089,Volkswagen,Tiguan,2019.0,Manual,6986.0,Diesel,145.0,47.9,2.0,83.0,1.0,0.0,6.901737206656574,20699.0,27381.332,-6682.33203125,6682.33203125
66417,Volkswagen,Touareg,2019.0,Semi-Auto,1000.0,Diesel,145.0,34.5,3.0,77.0,1.0,0.0,5.476463551931511,40995.0,47676.047,-6681.046875,6681.046875
32547,Hyundai,Santa Fe,2016.0,Manual,44905.0,Diesel,200.0,16.35015250273762,2.2,44.0,2.0,0.0,5.0369526024136295,16498.0,9817.73,6680.26953125,6680.26953125
40383,Mercedes-Benz,X-Class,2019.0,Automatic,500.0,Diesel,260.0,35.8,2.3,39.0,0.0,0.0,3.828641396489095,26995.0,33672.137,-6677.13671875,6677.13671875
6214,Audi,A4,2019.0,Automatic,8649.0,Petrol,145.0,40.9,2.0,66.0,3.0,0.0,6.56244409369372,19998.0,26674.42,-6676.419921875,6676.419921875
58670,Opel,Grandland X,2011.0,Automatic,1937.0,Petrol,145.0,43.5,,49.0,,0.0,0.0,18495.0,11819.202,6675.7978515625,6675.7978515625
11980,BMW,X7,2019.0,Semi-Auto,1500.0,Diesel,150.0,33.6,3.0,90.0,3.0,0.0,3.6888794541139363,64999.0,71674.27,-6675.2734375,6675.2734375
3747,Audi,A4,,Semi-Auto,1000.0,Diesel,145.0,39.8,3.0,68.0,2.0,0.0,4.394449154672439,44000.0,37324.836,6675.1640625,6675.1640625
66665,Volkswagen,Golf,2019.0,Manual,8451.0,Petrol,145.0,49.6,2.9857934392613865,95.0,2.0,0.0,3.044522437723423,16481.0,23152.893,-6671.892578125,6671.892578125
46370,Mercedes-Benz,A-Class,2019.0,Automatic,3608.0,Petrol,145.0,53.3,1.3,33.0,2.0,0.0,5.814130531825066,29991.0,23323.098,6667.90234375,6667.90234375
737,Audi,Q7,2019.0,Semi-Auto,8293.0,Diesel,150.0,32.8,3.0,38.0,0.0,0.0,5.3230099791384085,44990.0,51656.28,-6666.28125,6666.28125
2989,Audi,Q5,,Automatic,31751.0,Petrol,260.0,35.8,,42.0,3.0,0.0,0.0,19950.0,26613.637,-6663.63671875,6663.63671875
11460,BMW,X7,2019.0,Semi-Auto,3003.0,Diesel,145.0,33.6,3.0,52.0,3.0,0.0,3.6888794541139363,64400.0,71061.305,-6661.3046875,6661.3046875
13871,BMW,5 Series,2017.0,Semi-Auto,36549.0,Diesel,30.0,65.7,2.0,81.0,0.0,0.0,6.317164686747284,22490.0,15830.318,6659.681640625,6659.681640625
28657,Ford,Focus,2019.0,Automatic,16700.0,Petrol,,,1.5,62.0,0.0,0.0,7.485491608030754,23000.0,16340.384,6659.6162109375,6659.6162109375
27522,Ford,S-MAX,2015.0,,16400.0,Petrol,260.0,35.8,2.0,76.0,2.0,0.0,5.181783550292085,18992.0,12337.924,6654.076171875,6654.076171875
40598,Mercedes-Benz,C-Class,2019.0,Semi-Auto,13695.0,Diesel,,,2.0,77.0,4.0,0.0,7.529943370601589,19750.0,26402.566,-6652.56640625,6652.56640625
75807,Volkswagen,Shuttle,2017.0,Semi-Auto,4828.0,Diesel,145.0,47.1,2.0,75.0,,0.0,3.7376696182833684,32995.0,26343.71,6651.2890625,6651.2890625
37971,,CLS-Class,2019.0,Automatic,30000.0,Diesel,150.0,47.9,2.9,74.0,1.0,0.0,3.8066624897703196,39995.0,33344.133,6650.8671875,6650.8671875
8390,BMW,5 Series,2020.0,Semi-Auto,104.0,,145.0,50.4,2.0,60.0,0.0,0.0,6.317164686747284,26990.0,33639.56,-6649.55859375,6649.55859375
40164,Mercedes-Benz,A-Class,2018.0,Semi-Auto,8688.0,Petrol,150.0,49.6,1.6,97.0,4.0,0.0,5.204006687076795,17000.0,23646.09,-6646.08984375,6646.08984375
5878,Audi,A3,2010.0,Manual,45324.0,Petrol,30.0,60.1,1.4,41.0,0.0,0.0,5.402677381872279,15395.0,8751.036,6643.9638671875,6643.9638671875
38885,Mercedes-Benz,C-Class,2019.0,Semi-Auto,14203.0,Petrol,,,,71.0,4.0,0.0,0.0,19394.0,26037.355,-6643.35546875,6643.35546875
2210,Audi,A3,2016.0,Manual,67000.0,Diesel,0.0,74.3,1.6,93.0,0.0,0.0,5.683579767338681,16950.0,10308.705,6641.294921875,6641.294921875
23127,Ford,Focus,2018.0,Manual,7005.0,Petrol,,,2.3,91.0,4.0,0.0,4.770684624465665,29390.0,22750.684,6639.31640625,6639.31640625
75002,Volkswagen,Amarok,2020.0,Automatic,10.0,Diesel,260.0,28.3,3.0,52.0,3.0,0.0,4.204692619390966,37000.0,43636.492,-6636.4921875,6636.4921875
25349,Ford,Focus,2018.0,Manual,965.0,Petrol,145.0,60.1,1.0,91.0,4.0,0.0,8.074960359115858,20995.0,14360.93,6634.0703125,6634.0703125
36178,Mercedes-Benz,C-Class,2018.0,Automatic,20139.0,Diesel,,,2.1,38.0,1.0,0.0,7.473637108496206,15600.0,22233.816,-6633.81640625,6633.81640625
59793,Opel,Astra,2019.0,Manual,8450.0,Petrol,140.0,45.6,1.6,46.0,3.0,0.0,6.3561076606958915,20699.0,14072.296,6626.7041015625,6626.7041015625
75343,Volkswagen,Tiguan,2020.0,Semi-Auto,5.0,Diesel,145.0,39.8,,44.0,0.0,0.0,0.0,30480.0,37106.062,-6626.0625,6626.0625
42520,Mercedes-Benz,E-Class,2018.0,Semi-Auto,1306.0,Diesel,145.0,41.5,3.0,55.0,3.0,0.0,5.62040086571715,35980.0,42602.465,-6622.46484375,6622.46484375
5045,Audi,A5,2019.0,Automatic,9256.0,Diesel,145.0,45.6,2.0,36.0,4.0,0.0,6.220590170099739,36995.0,30373.645,6621.35546875,6621.35546875
71652,Volkswagen,Golf,,Semi-Auto,750.0,Diesel,,49.6,2.0,,2.0,0.0,7.155396301896734,27999.0,21378.223,6620.77734375,6620.77734375
4416,Audi,Q5,2010.0,Semi-Auto,2000.0,Petrol,145.0,32.1,2.0,98.0,3.0,0.0,6.100318952020064,36995.0,43614.36,-6619.359375,6619.359375
70823,Volkswagen,Golf,2011.0,Manual,899.0,Petrol,145.0,47.1,1.5,50.0,1.0,0.0,6.274762021241939,20995.0,14376.401,6618.5986328125,6618.5986328125
40761,Mercedes-Benz,C-Class,2018.0,Semi-Auto,7894.0,Diesel,,,2.1,83.0,0.0,0.0,7.473637108496206,20498.0,27115.875,-6617.875,6617.875
40025,Mercedes-Benz,E-Class,2024.0,Semi-Auto,23468.0,Diesel,30.0,61.4,2.0,95.0,3.0,0.0,6.665683717782408,24992.0,18378.0,6614.0,6614.0
14556,BMW,X5,2011.0,Automatic,87984.0,Diesel,,38.2,3.0,,0.0,0.0,5.594711379601839,10500.0,17111.889,-6611.888671875,6611.888671875
26803,Ford,Fiesta,2020.0,Manual,12.0,Petrol,145.0,40.4,1.5,81.0,4.0,0.0,5.594711379601839,25999.0,19387.762,6611.23828125,6611.23828125
29846,Ford,Mondeo,2020.0,Manual,82584.13442011928,Diesel,145.0,65.7,2.0,50.0,2.0,0.0,5.529429087511423,22000.0,15390.007,6609.9931640625,6609.9931640625
37443,Mercedes-Benz,CLS-Class,2019.0,Semi-Auto,7036.0,Diesel,145.0,48.7,2.9,67.0,0.0,0.0,3.8066624897703196,36490.0,43098.453,-6608.453125,6608.453125
4373,Audi,A6,2019.0,Semi-Auto,5000.0,Petrol,145.0,31.4,3.0,59.0,2.0,0.0,4.5217885770490405,39950.0,46556.777,-6606.77734375,6606.77734375
13731,BMW,7 Series,2019.0,Semi-Auto,101.0,Diesel,145.0,41.5,3.0,79.0,3.0,0.0,4.110873864173311,48782.0,55386.625,-6604.625,6604.625
44817,Mercedes-Benz,E-Class,2020.0,Automatic,2568.0,Diesel,145.0,42.8,2.0,34.0,1.0,0.0,6.665683717782408,33950.0,40552.96,-6602.9609375,6602.9609375
12662,BMW,1 Series,2018.0,Semi-Auto,28542.0,Diesel,316.48718937402634,48.7,1.5,69.0,2.0,0.0,6.3473892096560105,14491.0,21091.658,-6600.658203125,6600.658203125
57126,Opel,Corsa,2019.0,Manual,,Petrol,145.0,43.5,1.4,69.0,0.0,0.0,7.526178913346146,15600.0,9001.959,6598.041015625,6598.041015625
42596,Mercedes-Benz,GLC-Class,2019.0,Semi-Auto,427.0,Diesel,145.0,40.4,2.0,45.0,4.0,0.0,5.342334251964811,45106.0,38510.273,6595.7265625,6595.7265625
7044,Audi,Q3,2016.0,,33072.0,Diesel,327.9157783460352,50.4,2.0,43.0,2.0,0.0,6.4425401664681985,18946.0,12351.594,6594.40625,6594.40625
51239,Toyota,RAV4,2019.0,Automatic,7116.0,Hybrid,140.0,49.6,2.5,75.0,4.0,0.0,5.0689042022202315,30480.0,37073.164,-6593.1640625,6593.1640625
58053,Opel,Mokka X,2019.0,Manual,50.0,Petrol,145.0,39.2,1.4,37.0,1.0,0.0,7.002155954403621,21999.0,15406.058,6592.9423828125,6592.9423828125
40971,Mercedes-Benz,C-Class,,Semi-Auto,2373.0,Diesel,,54.3,2.0,85.0,2.0,0.0,7.529943370601589,32999.0,26406.092,6592.908203125,6592.908203125
9710,BMW,8 Series,2020.0,Semi-Auto,11.0,Petrol,145.0,31.7,3.0,,2.0,0.0,3.2188758248682006,62995.0,69587.086,-6592.0859375,6592.0859375
3006,Audi,A3,2010.0,Semi-Auto,3140.0,Diesel,145.0,51.4,2.0,36.0,6.0,0.0,6.075346031088684,24444.0,31030.77,-6586.76953125,6586.76953125
37431,Mercedes-Benz,E-Class,2019.0,Automatic,2894.0,Diesel,145.0,38.2,2.9,49.0,3.0,0.0,2.1972245773362196,47298.0,53884.312,-6586.3125,6586.3125
46154,Mercedes-Benz,C-Class,2019.0,Automatic,15024.0,Diesel,145.0,64.2,2.1,37.0,4.0,0.0,7.473637108496206,19999.0,26583.146,-6584.146484375,6584.146484375
40208,Mercedes-Benz,,2016.0,Semi-Auto,17223.0,Petrol,200.0,43.5,2.0,73.0,0.0,,0.0,22000.0,28584.133,-6584.1328125,6584.1328125
73767,Volkswagen,Touareg,2019.0,Semi-Auto,100.0,Diesel,145.0,34.0,3.0,37.0,0.0,0.0,5.476463551931511,42950.0,49532.938,-6582.9375,6582.9375
72148,Volkswagen,Arteon,2019.0,Automatic,4910.0,Diesel,145.0,44.1,2.0,84.0,0.0,0.0,4.983606621708336,24599.0,31181.324,-6582.32421875,6582.32421875
42300,Mercedes-Benz,C-Class,2018.0,Automatic,17771.0,,326.028233171514,,2.1,94.0,4.0,0.0,7.473637108496206,18500.0,25080.043,-6580.04296875,6580.04296875
37176,Mercedes-Benz,GLC-Class,2019.0,Automatic,1303.0,Diesel,145.0,44.8,2.0,95.0,3.0,0.0,5.342334251964811,32340.0,38919.035,-6579.03515625,6579.03515625
11350,BMW,3 Series,,Automatic,65423.0,Diesel,125.0,58.9,2.0,54.0,0.0,0.0,7.158513997329321,11300.0,17875.232,-6575.232421875,6575.232421875
45768,Mercedes-Benz,E-Class,2015.0,Automatic,,Diesel,326.028233171514,57.7,2.1,,,0.0,5.241747015059643,10000.0,16570.787,-6570.787109375,6570.787109375
10841,BMW,3 Series,2020.0,Semi-Auto,16.0,Diesel,150.0,54.3,2.0,,2.0,0.0,7.158513997329321,24990.0,31558.068,-6568.068359375,6568.068359375
37658,Mercedes-Benz,C-Class,2020.0,Semi-Auto,4999.0,Petrol,145.0,,3.0,63.0,2.0,0.0,5.4116460518550396,41999.0,48566.9,-6567.8984375,6567.8984375
2208,Audi,A5,2019.0,Semi-Auto,95204.18167360188,Diesel,145.0,47.9,2.0,85.0,2.0,0.0,6.220590170099739,36444.0,29879.438,6564.5625,6564.5625
45637,Mercedes-Benz,V-Class,2018.0,Automatic,15232.0,Diesel,145.0,48.7,2.1,97.0,0.0,0.0,4.418840607796598,19750.0,26314.307,-6564.306640625,6564.306640625
5769,Audi,Q5,2018.0,Semi-Auto,7968.0,Petrol,145.0,34.0,3.0,77.0,2.0,0.0,4.804021044733257,40995.0,47558.11,-6563.109375,6563.109375
71581,Volkswagen,Tiguan,2020.0,Manual,,Diesel,145.0,47.9,2.0,44.0,3.0,0.0,6.901737206656574,32990.0,26429.75,6560.25,6560.25
42576,Mercedes-Benz,CL-Class,2019.0,Automatic,17098.0,Petrol,145.0,40.9,2.0,52.0,3.0,0.0,4.204692619390966,35562.0,29001.877,6560.123046875,6560.123046875
38982,Mercedes-Benz,S-Class,2019.0,Semi-Auto,6675.0,Diesel,145.0,48.7,3.0,93.0,4.0,0.0,4.543294782270004,60849.0,54289.234,6559.765625,6559.765625
41404,Mercedes-Benz,C-Class,2018.0,Semi-Auto,12321.0,Petrol,,,,32.0,3.0,0.0,0.0,19099.0,25656.758,-6557.7578125,6557.7578125
31448,Hyundai,,2018.0,Manual,,Petrol,145.0,44.1,1.0,87.0,1.0,0.0,0.0,16995.0,10440.762,6554.23828125,6554.23828125
5051,Audi,RS5,2019.0,Semi-Auto,2469.0,Petrol,150.0,29.7,2.9,46.0,0.0,0.0,2.70805020110221,56400.0,62952.812,-6552.8125,6552.8125
36966,Mercedes-Benz,C-Class,2019.0,Semi-Auto,1000.0,Petrol,,,1.5,88.0,0.0,0.0,6.620073206530356,34039.0,27488.504,6550.49609375,6550.49609375
10580,BMW,2 Series,2016.0,Semi-Auto,32746.0,Petrol,265.0,37.2,3.0,72.0,3.0,,4.0943445622221,17699.0,24249.29,-6550.2890625,6550.2890625
43581,Mercedes-Benz,C-Class,2011.0,Semi-Auto,11054.0,Diesel,,,2.0,30.0,4.0,0.0,7.529943370601589,28795.0,22244.783,6550.216796875,6550.216796875
41243,Mercedes-Benz,,2020.0,Automatic,6000.0,Petrol,145.0,35.3,2.0,40.0,1.0,0.0,0.0,43900.0,37351.367,6548.6328125,6548.6328125
45469,Mercedes-Benz,GLC-Class,2019.0,Automatic,21252.0,Petrol,150.0,37.2,2.0,37.0,2.0,0.0,5.342334251964811,24250.0,30797.648,-6547.6484375,6547.6484375
42083,Mercedes-Benz,C-Class,2019.0,Automatic,10635.0,Petrol,145.0,44.1,,93.0,2.0,0.0,0.0,24499.0,31045.836,-6546.8359375,6546.8359375
37037,Mercedes-Benz,C-Class,2016.0,Semi-Auto,29810.0,Petrol,,,4.0,65.0,4.0,0.0,4.700480365792417,31649.0,38194.29,-6545.2890625,6545.2890625
1147,Audi,Q5,2016.0,Semi-Auto,38482.0,Diesel,200.0,47.1,3.0,71.0,2.0,0.0,4.804021044733257,19000.0,25543.934,-6543.93359375,6543.93359375
7477,BMW,1 Series,2016.0,Manual,10.0,Diesel,0.0,78.5,1.5,35.0,1.0,0.0,6.3473892096560105,19490.0,12950.074,6539.92578125,6539.92578125
55114,Toyota,Hilux,2013.0,Manual,35683.0,Diesel,265.0,36.7,3.0,56.0,2.0,0.0,2.1972245773362196,15995.0,9455.991,6539.0087890625,6539.0087890625
12874,BMW,4 Series,2019.0,,999.0,Diesel,145.0,53.3,3.0,64.0,0.0,0.0,5.003946305945459,29995.0,36533.695,-6538.6953125,6538.6953125
35662,Mercedes-Benz,GLC-Class,2020.0,Semi-Auto,6000.0,Diesel,145.0,40.4,2.0,50.0,3.0,0.0,5.342334251964811,44995.0,38458.89,6536.109375,6536.109375
12648,BMW,X3,2019.0,Automatic,6797.0,Petrol,145.0,30.4,2.0,88.0,1.0,0.0,5.602118820879701,30000.0,36535.65,-6535.6484375,6535.6484375
17246,Ford,Kuga,2016.0,Manual,43100.0,Diesel,125.0,60.1,2.0,96.0,,0.0,6.816735880594968,18500.0,11965.061,6534.939453125,6534.939453125
38838,Mercedes-Benz,SL-Class,2019.0,Automatic,2000.0,Petrol,145.0,36.7,3.0,66.0,6.0,0.0,3.258096538021482,47789.0,54323.312,-6534.3125,6534.3125
8196,BMW,M4,2020.0,Semi-Auto,40.0,Petrol,145.0,34.0,3.0,3.140370457788869,3.0,0.0,4.418840607796598,43000.0,49533.508,-6533.5078125,6533.5078125
60492,Opel,Corsa,2020.0,Manual,,Diesel,145.0,70.6,1.5,53.0,4.0,0.0,2.70805020110221,17998.0,11466.77,6531.23046875,6531.23046875
71327,Volkswagen,Golf,2017.0,Semi-Auto,11566.0,,205.0,11.417267753816397,2.0,50.0,0.0,0.0,7.155396301896734,22750.0,29280.91,-6530.91015625,6530.91015625
1456,Audi,A5,2018.0,Semi-Auto,17671.0,Petrol,145.0,36.7,3.0,59.0,1.0,,3.970291913552122,31050.0,37577.82,-6527.8203125,6527.8203125
5224,Audi,A3,2019.0,Semi-Auto,2000.0,Petrol,145.0,40.9,2.0,,0.0,0.0,6.075346031088684,23000.0,29525.576,-6525.576171875,6525.576171875
45386,Mercedes-Benz,C-Class,2019.0,Semi-Auto,10776.0,Diesel,145.0,61.4,2.0,85.0,1.0,0.0,7.529943370601589,20849.0,27374.492,-6525.4921875,6525.4921875
5539,Audi,A1,2016.0,Manual,30000.0,Petrol,240.0,,2.0,32.0,3.0,0.0,4.219507705176107,8695.0,15219.054,-6524.0537109375,6524.0537109375
72016,Volkswagen,T-Roc,2020.0,Manual,4000.0,Petrol,145.0,11.417267753816397,1.5,82.0,4.0,0.0,5.1647859739235145,20995.0,27517.46,-6522.4609375,6522.4609375
35074,Mercedes-Benz,C-Class,2019.0,Automatic,9150.0,Diesel,,,2.0,98.0,1.0,0.0,7.529943370601589,23206.0,29728.25,-6522.25,6522.25
54299,Toyota,Hilux,2023.0,Automatic,,Diesel,260.0,36.2,2.4,88.0,0.0,0.0,3.713572066704308,24995.0,31516.533,-6521.533203125,6521.533203125
21291,Ford,Mondeo,2019.0,Automatic,18457.0,Diesel,145.0,48.7,2.0,79.0,0.0,0.0,5.529429087511423,27000.0,20478.648,6521.3515625,6521.3515625
49678,Škoda,Superb,2020.0,Semi-Auto,6968.0,Hybrid,135.0,,1.4,38.0,4.0,0.0,3.970291913552122,36000.0,29480.33,6519.669921875,6519.669921875
36645,Mercedes-Benz,A-Class,2019.0,Semi-Auto,14725.0,Petrol,145.0,45.6,2.0,43.0,,0.0,5.384495062789089,20888.0,27405.863,-6517.86328125,6517.86328125
37479,Mercedes-Benz,V-Class,2019.0,Automatic,18266.0,Diesel,150.0,48.7,2.1,74.0,4.0,0.0,4.418840607796598,20391.0,26905.594,-6514.59375,6514.59375
42090,Mercedes-Benz,E-Class,2019.0,Semi-Auto,3242.0,Petrol,145.0,39.8,2.0,36.0,4.0,0.0,6.665683717782408,28149.0,34663.46,-6514.4609375,6514.4609375
11873,BMW,X5,2019.0,Semi-Auto,1438.0,,145.0,37.7,3.0,56.0,2.0,0.0,5.594711379601839,46440.0,52953.47,-6513.46875,6513.46875
54471,Toyota,Hilux,2018.0,Automatic,16000.0,Diesel,265.0,36.2,2.4,95.0,3.0,0.0,3.713572066704308,18995.0,25506.785,-6511.78515625,6511.78515625
982,Audi,A3,2018.0,Manual,6321.0,Petrol,145.0,50.4,2.0,71.0,3.0,0.0,6.075346031088684,18990.0,25500.584,-6510.583984375,6510.583984375
44087,Mercedes-Benz,C-Class,2019.0,Automatic,14413.0,Diesel,,,,53.0,3.0,0.0,0.0,34070.0,27563.82,6506.1796875,6506.1796875
38711,Mercedes-Benz,C-Class,2018.0,Automatic,86705.85488462522,Diesel,145.0,9.429178950613696,2.0,77.0,3.0,0.0,7.529943370601589,23990.0,17484.043,6505.95703125,6505.95703125
11942,BMW,M2,2019.0,,4929.0,Petrol,150.0,29.1,3.0,62.0,0.0,0.0,2.3978952727983707,44500.0,37995.45,6504.55078125,6504.55078125
39772,Mercedes-Benz,C-Class,2018.0,Semi-Auto,15998.0,Diesel,145.0,64.2,2.1,34.0,6.0,0.0,7.473637108496206,17999.0,24503.527,-6504.52734375,6504.52734375
